profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,1,4894,10120,0.483596837944664,8.10912,21.758408004278174,0.5544807657833173,0.8659223969956984,0.8743844781836282,0.9128204688123758
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,2,8454,10120,0.8353754940711462,8.59529,23.973755918654398,0.7357578404822144,0.9391432026770644,0.9485114715355779,0.958850815467405
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,3,10120,10120,1.0,8.71304,25.215627515692734,0.7908791523473068,0.9508564596522744,0.9602360481986921,0.9694534356525388
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,0,1117,4206,0.2655729909652877,10.251,19.46185317002683,0.2467650964546869,0.6137382551925924,0.616807500992731,0.7766983721212722
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,1,2009,4206,0.47765097479790775,7.73158,20.259714777991093,0.35620881751621175,0.7342097988426453,0.7436168610016611,0.8418259481169085
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,2,3117,4206,0.7410841654778887,7.50929,21.33873906612324,0.5142575179442462,0.8359848160878082,0.8508312979223884,0.9000299836390975
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,3,4129,4206,0.9816928197812649,7.75296,22.370744752172484,0.6124656833934886,0.8803360425606965,0.8973257371454352,0.9286194417092006
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,4,4206,4206,1.0,7.94162,22.450111030995892,0.6136831721050854,0.8806443645150934,0.8976021914645417,0.9298830106665237
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,0,2385,10152,0.2349290780141844,8.08462,20.357518252156307,0.3606014739495668,0.7420185087845558,0.7494945371032433,0.8454942719722721
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,1,4894,10152,0.48207249802994484,15.638,21.758408004278174,0.5544807657833173,0.8659223969956984,0.8743844781836282,0.9128204688123758
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,2,8486,10152,0.8358944050433412,8.10704,23.977275602370742,0.736199018886062,0.9392741421894132,0.948641680556014,0.9589066591730784
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,3,10152,10152,1.0,9.385,25.23759660798325,0.7914089087707343,0.9509882427344519,0.9603464607194867,0.9695836636752471
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,0,1117,4302,0.2596466759646676,7.52121,19.46185317002683,0.2467650964546869,0.6137382551925924,0.616807500992731,0.7766983721212722
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,1,2015,4302,0.4683867968386797,7.92021,20.26046243591498,0.35616514939572635,0.7341438677910022,0.7437431879007886,0.8418297063960312
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,2,3163,4302,0.7352394235239423,7.98621,21.341473109461468,0.518314187751595,0.8366655500594232,0.8518729293167722,0.8999068582547868
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,3,4216,4302,0.9800092980009298,8.20433,22.39308158189589,0.6181088394643021,0.8813420015725945,0.8986786594624678,0.9289806597947446
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,4,4302,4302,1.0,7.711,22.470842649060568,0.6195049544521963,0.8816628713668995,0.898959493342196,0.9301640126761233
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,0,2385,10386,0.2296360485268631,7.77537,20.357518252156307,0.3606014739495668,0.7420185087845558,0.7494945371032433,0.8454942719722721
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,1,4909,10386,0.47265549778548044,7.78496,21.759323704359723,0.5545169756702858,0.8659685815101321,0.8743879786329829,0.9128541882759643
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,2,8638,10386,0.8316965145388022,8.22842,24.000685102117565,0.738899505766291,0.9400394587008156,0.949371331781305,0.9591050076539444
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,3,10386,10386,1.0,8.72821,25.293039851119193,0.7956416004316624,0.9519586297338268,0.9613021075576068,0.9699098253617383
