profile,category,sample,source_width,source_height,width,height,codec,setting,bytes,bpp,encode_ms,decode_ms,codec_encode_ms,codec_decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy,notes
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=71",8321,0.3812774926686217,2.5825000000168075,1.8230000000585278,nan,nan,36.30756954025309,0.9756037898977356,0.9959809859484418,0.9978222443836305,0.9899707281329718,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=71",10329,0.4732862903225806,1.8317500000648579,0.9122080000452115,nan,nan,37.46195051933169,0.9791154235460716,0.997425461773473,0.9978871512724999,0.9935077172635517,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=71",9972,0.4569281524926686,2.8626250000343134,1.894459000027382,nan,nan,37.46195051933169,0.9791154235460716,0.997425461773473,0.9978871512724999,0.9935077172635517,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=72",8842,0.40515029325513197,1.4847499999177671,1.0441659999287367,nan,nan,36.38808937138299,0.9758792361384904,0.9960156420572215,0.9978476597037039,0.9901546941410102,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=72",8474,0.38828812316715544,2.1922079999967536,1.6805409999278709,nan,nan,36.38808937138299,0.9758792361384904,0.9960156420572215,0.9978476597037039,0.9901546941410102,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=72",10489,0.48061766862170086,1.9204579999723137,1.1054999999942083,nan,nan,37.55634375760305,0.9794717191405004,0.9974480629749244,0.9979175788180409,0.9936395383802736,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=72",10138,0.46453445747800587,3.323874999978216,2.0857920000025842,nan,nan,37.55634375760305,0.9794717191405004,0.9974480629749244,0.9979175788180409,0.9936395383802736,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=73",9043,0.41436033724340177,1.4805829999886555,0.8742080000274655,nan,nan,36.47982388413021,0.9760311777692201,0.9959347399262614,0.9980857203805078,0.9902719656264329,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=73",8654,0.3965359237536657,2.1359999999504,1.4462090000506578,nan,nan,36.47982388413021,0.9760311777692201,0.9959347399262614,0.9980857203805078,0.9902719656264329,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=73",10724,0.49138563049853373,2.023749999921165,1.3896660000227712,nan,nan,37.65820470689759,0.9797522437620936,0.9973425594609449,0.9981191818654327,0.9935958327631017,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=73",10371,0.4752107771260997,3.2680000000482323,2.452707999964332,nan,nan,37.65820470689759,0.9797522437620936,0.9973425594609449,0.9981191818654327,0.9935958327631017,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=74",9273,0.4248991935483871,1.317749999998341,0.8355410000149277,nan,nan,36.89738659991682,0.9773024716503261,0.9966423422952486,0.9987447396400172,0.9914197353763051,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=74",9134,0.4185300586510264,2.135791999990033,1.4975830000594215,nan,nan,36.89738659991682,0.9773024716503261,0.9966423422952486,0.9987447396400172,0.9914197353763051,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=74",10969,0.5026118035190615,1.8874160000450502,0.9499579999783236,nan,nan,38.17133580645614,0.9809768029197153,0.9979766393043666,0.998788818710667,0.9945621875978643,Pillow wall time including file I/O
